branche;occupation;periodeSimple;energieUsage;usage;usageSimple;annee2009;annee2010;annee2011;annee2012;annee2013;annee2014;annee2015;annee2016;annee2017;annee2018;annee2019;annee2020;annee2021;annee2022;annee2023;annee2024;annee2025;annee2026;annee2027;annee2028;annee2029;annee2030;annee2031;annee2032;annee2033;annee2034;annee2035;annee2036;annee2037;annee2038;annee2039;annee2040;annee2041;annee2042;annee2043;annee2044;annee2045;annee2046;annee2047;annee2048;annee2049;annee2050
01;01;01;01;Autre;Autre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;01;Cuisson;Cuisson;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Autre;Autre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Bureautique;Electricité Spécifique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Cuisson;Cuisson;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Froid_alimentaire;Electricité Spécifique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Process;Electricité Spécifique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;03;Cuisson;Cuisson;2.0664203152649996E8;1.9773436951999998E8;1.8921071673569998E8;1.810544725266E8;1.732498196796E8;1.6578160558200002E8;1.586353201892E8;1.5168285936219996E8;1.4503511603E8;1.386787096489E8;1.326008060925E8;1.2678931491260001E8;1.212324814842E8;1.15919195539E8;1.1083879563889998E8;1.059810490407E8;1.0133620408040002E8;9.689490483529998E7;9.26482562724E7;8.858769102479999E7;8.470510017629999E7;8.09926512036E7;7.744287935749999E7;7.404853571319999E7;7.080273998719999E7;6.76996881183E7;6.47326216104E7;6.189560480470001E7;5.91829179481E7;5.6589141826500006E7;5.410902483929999E7;5.173759887900001E7;4.9470106649000004E7;4.73019984387E7;4.52289242374E7;4.32466849272E7;4.135132133360001E7;3.9539032952599995E7;3.7806164400699995E7;3.61492406991E7;3.45649371114E7;3.3050076650399998E7
01;01;01;04;Autre;Autre;9.76363231145E7;9.749571964149998E7;9.735533537499999E7;9.721512911000003E7;9.7075139981E7;9.693534957900001E7;9.679575355800001E7;9.658668104849999E7;9.63780554595E7;9.6169878841E7;9.596210590849999E7;9.5754788896E7;9.554790135850002E7;9.53414632015E7;9.513549170650001E7;9.492995493450001E7;9.472485415650003E7;9.45202014265E7;9.4315950066E7;9.411213679050002E7;9.390877025099999E7;9.3705786426E7;9.3503229985E7;9.33009543735E7;9.309882310249999E7;9.289773464599998E7;9.26970704985E7;9.24968489255E7;9.22970494475E7;9.209767407349999E7;9.189874352900001E7;9.17002370885E7;9.150217119300002E7;9.13045253015E7;9.110730371900001E7;9.091050419049999E7;9.0714124666E7;9.05181876955E7;9.032267072899999E7;9.012757583699998E7;8.993290297850002E7;8.973864786899999E7
01;01;01;04;Cuisson;Cuisson;2.3719173342999997E9;2.269671802235E9;2.1718343759449997E9;2.078213624175E9;1.98862860634E9;1.902904822135E9;1.82087732282E9;1.741074470795E9;1.664769181785E9;1.59180793088E9;1.5220435153700001E9;1.455336845625E9;1.3915535867849998E9;1.330565748125E9;1.2722511191E9;1.21649188457E9;1.16317638534E9;1.112197518135E9;1.0634525476149999E9;1.0168439468749999E9;9.7227821767E8;9.2966510547E8;8.889194879200001E8;8.499581253850001E8;8.127018374350001E8;7.7708380924E8;7.4302689889E8;7.1046252507E8;6.79325233535E8;6.49552726835E8;6.21084930335E8;5.938648854000001E8;5.6783775084E8;5.429511854399999E8;5.1915553082E8;4.9640271448E8;4.7464686808000004E8;4.53844751995E8;4.3395416226E8;4.1493552096E8;3.96750249145E8;3.79361972435E8
