branche;occupation;periodeSimple;energieUsage;usage;usageSimple;annee2009;annee2010;annee2011;annee2012;annee2013;annee2014;annee2015;annee2016;annee2017;annee2018;annee2019;annee2020;annee2021;annee2022;annee2023;annee2024;annee2025;annee2026;annee2027;annee2028;annee2029;annee2030;annee2031;annee2032;annee2033;annee2034;annee2035;annee2036;annee2037;annee2038;annee2039;annee2040;annee2041;annee2042;annee2043;annee2044;annee2045;annee2046;annee2047;annee2048;annee2049;annee2050
01;01;01;01;Autre;Autre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;01;Cuisson;Cuisson;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Autre;Autre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Bureautique;Electricité Spécifique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Cuisson;Cuisson;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Froid_alimentaire;Electricité Spécifique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Process;Electricité Spécifique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;03;Cuisson;Cuisson;2.066420315265E8;1.9773436951999998E8;1.892107167357E8;1.810544725266E8;1.7324981970670003E8;1.657816056091E8;1.586353202163E8;1.516828593622E8;1.4503511332E8;1.386787096489E8;1.326008936255E8;1.267894146135E8;1.2123260205209999E8;1.1591937491389999E8;1.1083900975600001E8;1.059813058132E8;1.013365126681E8;9.68952911187E7;9.26486498186E7;8.85880915899E7;8.47055619603E7;8.099318824430001E7;7.74434019268E7;7.40492430503E7;7.08037665081E7;6.77030813093E7;6.4735866916700006E7;6.18987001125E7;5.9185868921299994E7;5.65919298203E7;5.41124097377E7;5.1741722442099996E7;4.94749464109E7;4.73073777345E7;4.52345729343E7;4.32526138923E7;4.13572872089E7;3.95448229489E7;3.78117361878E7;3.61545583424E7;3.45699940798E7;3.30548718328E7
01;01;01;04;Autre;Autre;9.76363231145E7;9.749571964149998E7;9.735533537499999E7;9.721512911000003E7;9.7075139981E7;9.693534957900001E7;9.679575355800001E7;9.658668104849999E7;9.63780554595E7;9.6169878841E7;9.59621512135E7;9.5754845681E7;9.554797761850001E7;9.53415929665E7;9.513565708000001E7;9.4930166023E7;9.472512393649998E7;9.452053059499998E7;9.4316325954E7;9.411253723750001E7;9.3909248926E7;9.370639339E7;9.3503832603E7;9.330178634549999E7;9.3100031803E7;9.29017099855E7;9.27010294175E7;9.250078832849999E7;9.23009674895E7;9.210155642500001E7;9.19036262395E7;9.17064248085E7;9.1509708387E7;9.13132578095E7;9.11169099165E7;9.0920975447E7;9.0725121932E7;9.05293276005E7;9.03338639135E7;9.01387292105E7;8.994397513100001E7;8.974961336E7
01;01;01;04;Cuisson;Cuisson;2.3719173342999997E9;2.269671802235E9;2.1718343759449997E9;2.0782136239699998E9;1.988628606135E9;1.90290482193E9;1.8208773224099998E9;1.7410744703850002E9;1.6647693863750002E9;1.59180793047E9;1.52204426526E9;1.455337745165E9;1.39155454188E9;1.3305674350700002E9;1.2722532039499998E9;1.21649448479E9;1.163179618805E9;1.112201336875E9;1.063456776765E9;1.0168482781150001E9;9.72283165345E8;9.296711470250001E8;8.88925235915E8;8.4996581268E8;8.1271264114E8;7.77118309715E8;7.4305979975E8;7.104938839200001E8;6.793550932199999E8;6.4958090552E8;6.211189724300001E8;5.93906307905E8;5.6788631821E8;5.43005151485E8;5.19212443945E8;4.9646217719E8;4.7470692692999995E8;4.53903024885E8;4.3401025190000004E8;4.1498909340500003E8;3.9680122628999996E8;3.7941035674E8
