branche;occupation;periodeSimple;energieUsage;usage;usageSimple;annee2009;annee2010;annee2011;annee2012;annee2013;annee2014;annee2015;annee2016;annee2017;annee2018;annee2019;annee2020;annee2021;annee2022;annee2023;annee2024;annee2025;annee2026;annee2027;annee2028;annee2029;annee2030;annee2031;annee2032;annee2033;annee2034;annee2035;annee2036;annee2037;annee2038;annee2039;annee2040;annee2041;annee2042;annee2043;annee2044;annee2045;annee2046;annee2047;annee2048;annee2049;annee2050
01;01;01;01;Autre;Autre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;01;Cuisson;Cuisson;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Autre;Autre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Bureautique;Electricité Spécifique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Cuisson;Cuisson;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Froid_alimentaire;Electricité Spécifique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Process;Electricité Spécifique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;03;Cuisson;Cuisson;2.0664203152649996E8;1.9773436951999998E8;1.8921071673569998E8;1.810544725266E8;1.732498196796E8;1.6578160558200002E8;1.586353201892E8;1.5168285936219996E8;1.4503511603E8;1.386787096489E8;1.326008665255E8;1.267894192476E8;1.2123265001910001E8;1.159194196289E8;1.108390469101E8;1.0598133554190001E8;1.013365354592E8;9.689527764999999E7;9.26486894659E7;8.85881833234E7;8.47056455096E7;8.09932918205E7;7.74436203799E7;7.404951453809999E7;7.08041850405E7;6.770107122099999E7;6.473394707140001E7;6.18968710251E7;5.918412899290001E7;5.659030173359999E7;5.41101319827E7;5.1738651632699996E7;4.9471114227E7;4.730295918790001E7;4.52298446889E7;4.3247563184E7;4.13521636829E7;3.95398402616E7;3.7806937563700005E7;3.61499804207E7;3.456564146750001E7;3.30507517385E7
01;01;01;04;Autre;Autre;9.76363231145E7;9.749571964149998E7;9.735533537499999E7;9.721512911000003E7;9.7075139981E7;9.693534957900001E7;9.679575355800001E7;9.658668104849999E7;9.63780554595E7;9.6169878841E7;9.59621512135E7;9.5754870486E7;9.554803870850001E7;9.534165385149999E7;9.51357148285E7;9.4930220676E7;9.4725174961E7;9.452057831899999E7;9.43164041205E7;9.41126768015E7;9.390938531249999E7;9.3706523852E7;9.3504106606E7;9.3302138515E7;9.3100595184E7;9.289950240200001E7;9.269883397E7;9.2498608133E7;9.229880662549998E7;9.209944765149999E7;9.1900512802E7;9.170200207699999E7;9.15039113765E7;9.130626138499998E7;9.11090375475E7;9.09122316845E7;9.071584994600001E7;9.0519908691E7;9.032438949E7;9.012929029299998E7;8.99346110795E7;8.974035392E7
01;01;01;04;Cuisson;Cuisson;2.3719173342999997E9;2.269671802235E9;2.1718343759449997E9;2.078213624175E9;1.98862860634E9;1.902904822135E9;1.82087732282E9;1.741074470795E9;1.664769181785E9;1.59180793088E9;1.52204426567E9;1.455338139175E9;1.39155567594E9;1.3305685279250002E9;1.2722542348950002E9;1.2164954388600001E9;1.163180497435E9;1.112202147035E9;1.063457916975E9;1.016850055055E9;9.7228486172E8;9.296727206049999E8;8.88928180535E8;8.4996937763E8;8.1271799041E8;7.77099255785E8;7.4304165807E8;7.10476612875E8;6.793386846099999E8;6.49565578285E8;6.2109719651E8;5.9387660115E8;5.6784896926E8;5.4296193933E8;5.1916583453000003E8;4.96412578055E8;4.7465630382E8;4.5385377015E8;4.3396277308000004E8;4.1494375540000004E8;3.96758135495E8;3.7936952115E8
