branche;occupation;periodeSimple;energieUsage;usage;usageSimple;annee2009;annee2010;annee2011;annee2012;annee2013;annee2014;annee2015;annee2016;annee2017;annee2018;annee2019;annee2020;annee2021;annee2022;annee2023;annee2024;annee2025;annee2026;annee2027;annee2028;annee2029;annee2030;annee2031;annee2032;annee2033;annee2034;annee2035;annee2036;annee2037;annee2038;annee2039;annee2040;annee2041;annee2042;annee2043;annee2044;annee2045;annee2046;annee2047;annee2048;annee2049;annee2050
01;01;01;01;Autre;Autre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;01;Cuisson;Cuisson;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Autre;Autre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Bureautique;Electricité Spécifique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Cuisson;Cuisson;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Froid_alimentaire;Electricité Spécifique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Process;Electricité Spécifique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;03;Cuisson;Cuisson;2.0664203152649996E8;1.9773436951999998E8;1.8921071673569998E8;1.810544725266E8;1.7324981970670003E8;1.657816056091E8;1.586353202163E8;1.5168285936219996E8;1.45035109797E8;1.3867869989290002E8;1.326008822435E8;1.2678940919349998E8;1.212326039491E8;1.159193749139E8;1.1083899701900001E8;1.0598129361819999E8;1.013364801481E8;9.68952277047E7;9.264857935859999E7;8.85879877969E7;8.470541128430001E7;8.09929936663E7;7.74432390558E7;7.404906771329999E7;7.080358602209999E7;6.770288673130001E7;6.47355883287E7;6.189824591650001E7;5.91852705533E7;5.65912065213E7;5.41116094747E7;5.1740909442099996E7;4.94742250089E7;4.73066809935E7;4.52339230763E7;4.32519160673E7;4.1356606429800004E7;3.9544170624800004E7;3.78111066819E7;3.6153967833399996E7;3.45694314838E7;3.3054337014299996E7
01;01;01;04;Autre;Autre;9.76363231145E7;9.749571964149998E7;9.735533537499999E7;9.721512911000003E7;9.7075139981E7;9.693534957900001E7;9.679575355800001E7;9.658668104849999E7;9.637805299949999E7;9.6169873921E7;9.596214301349999E7;9.5754841786E7;9.554797946350001E7;9.53415931715E7;9.513564601E7;9.4930154953E7;9.472509257149999E7;9.452046663499998E7;9.4316254204E7;9.411243002250001E7;9.3909089846E7;9.370617855000001E7;9.350364933299999E7;9.33015803205E7;9.3099816758E7;9.29014637805E7;9.270067886749999E7;9.25002051035E7;9.23001698345E7;9.2100552745E7;9.190247106450002E7;9.170519070850001E7;9.1508562847E7;9.13121081695E7;9.111575043650001E7;9.091974913699998E7;9.072388660199998E7;9.05280910405E7;9.033261566849999E7;9.013750638550001E7;8.99427631505E7;8.9748408165E7
01;01;01;04;Cuisson;Cuisson;2.3719173342999997E9;2.269671802235E9;2.1718343759449997E9;2.0782136239699998E9;1.988628606135E9;1.90290482193E9;1.8208773224099998E9;1.7410744703850002E9;1.6647693392250001E9;1.5918078423200002E9;1.52204412381E9;1.4553376775149999E9;1.39155456443E9;1.3305674330200002E9;1.2722530419999998E9;1.21649433104E9;1.1631792129050002E9;1.112200547625E9;1.0634559178149999E9;1.016847041965E9;9.72281428995E8;9.296689535250001E8;8.88923446265E8;8.499638713299999E8;8.1271068954E8;7.771161449150001E8;7.430568457E8;7.1048919762E8;6.793491502699999E8;6.4957370797E8;6.211110184300001E8;5.938981735049999E8;5.678791042600001E8;5.42998201985E8;5.19205719945E8;4.9645527073999995E8;4.7469996308E8;4.53896358285E8;4.3400383950000006E8;4.14983054105E8;3.9679547603999996E8;3.7940487299E8
