branche;occupation;periodeSimple;energieUsage;usage;usageSimple;annee2009;annee2010;annee2011;annee2012;annee2013;annee2014;annee2015;annee2016;annee2017;annee2018;annee2019;annee2020;annee2021;annee2022;annee2023;annee2024;annee2025;annee2026;annee2027;annee2028;annee2029;annee2030;annee2031;annee2032;annee2033;annee2034;annee2035;annee2036;annee2037;annee2038;annee2039;annee2040;annee2041;annee2042;annee2043;annee2044;annee2045;annee2046;annee2047;annee2048;annee2049;annee2050
01;01;01;01;Autre;Autre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;01;Cuisson;Cuisson;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Autre;Autre;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Bureautique;Electricité Spécifique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Cuisson;Cuisson;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Froid_alimentaire;Electricité Spécifique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;02;Process;Electricité Spécifique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01;01;01;03;Cuisson;Cuisson;2.0664203152649996E8;1.9773436951999998E8;1.8921071673569998E8;1.810544725266E8;1.7324981970670003E8;1.657816056091E8;1.586353202163E8;1.5168285936219996E8;1.4503511332E8;1.3867870693890002E8;1.326008936255E8;1.2678944388149999E8;1.212326719701E8;1.159194388699E8;1.1083905447100002E8;1.059813317208E8;1.013365294701E8;9.689527751449999E7;9.26486390599E7;8.85881053296E7;8.47055289796E7;8.09930854811E7;7.74433071852E7;7.4049092835E7;7.08036548019E7;6.770056179519999E7;6.47334608974E7;6.18964105419E7;5.918368848240001E7;5.6589878269E7;5.4109725238800004E7;5.17382640485E7;4.94707428215E7;4.730260374430001E7;4.5229477809099995E7;4.3247236358E7;4.13518494313E7;3.95395412131E7;3.7806650710200004E7;3.61497055725E7;3.4565378462000005E7;3.30505031502E7
01;01;01;04;Autre;Autre;9.76363231145E7;9.749571964149998E7;9.735533537499999E7;9.721512911000003E7;9.7075139981E7;9.693534957900001E7;9.679575355800001E7;9.658668104849999E7;9.63780554595E7;9.6169878841E7;9.59621512135E7;9.575486864099999E7;9.554803460850002E7;9.53416472915E7;9.51356975675E7;9.493019173E7;9.47251425505E7;9.452052083699998E7;9.431632322749999E7;9.41125640925E7;9.39092304145E7;9.37062949285E7;9.3503760648E7;9.33016560065E7;9.309997038499999E7;9.28988802885E7;9.26982122665E7;9.24979890535E7;9.22981879355E7;9.209882957649998E7;9.189989741250001E7;9.17013873025E7;9.150329924650002E7;9.13056517355E7;9.110842830800001E7;9.09116228345E7;9.071524166999999E7;9.051930285449998E7;9.032378424799998E7;9.0128685461E7;8.9934008892E7;8.9739752368E7
01;01;01;04;Cuisson;Cuisson;2.3719173342999997E9;2.269671802235E9;2.1718343759449997E9;2.0782136239699998E9;1.988628606135E9;1.90290482193E9;1.8208773224099998E9;1.7410744703850002E9;1.6647693863750002E9;1.59180793047E9;1.52204426526E9;1.4553381080149999E9;1.3915554067749999E9;1.3305682259599998E9;1.27225376688E9;1.2164948259099998E9;1.1631798545550003E9;1.11220123786E9;1.063456730845E9;1.01684856081E9;9.7228294702E8;9.2967013863E8;8.889245255900002E8;8.499645697650001E8;8.127120913299999E8;7.770936125450001E8;7.43036264315E8;7.1047144626E8;6.793337428799999E8;6.4956085734E8;6.21092671545E8;5.9387229082E8;5.67844828465E8;5.4295796397E8;5.1916200226E8;4.96408907325E8;4.7465297708E8;4.5385055759499997E8;4.33959715915E8;4.14940808525E8;3.9675531736E8;3.7936682991E8
